Total Number of Aligned Reads:	810	Total Number of Mapped Genomes:	1229
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|575611|BACT_1455|gi|288925565|ref|NZ_GG739931.1|	5.117192964707794e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0	5.097211863055372e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|450749|BACT_1528|gi|294792350|ref|NZ_GG770216.1|	4.346984042837701e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.23874663033365e-07	0.0030864197530864196	2.5	0.0024691358024691358	0.003703703703703704
ti|575612|BACT_1457|gi|288803409|ref|NZ_GG740020.1|	3.6787993141655908e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.6974286343698728e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|228400|BACT_619|gi|170717206|ref|NC_010519.1|	1.3802824694928967e-09	0.0024691358024691358	2.0	0.0024691358024691358	0.0	1.4165586330534673e-09	0.002482410726138325	2.010752688172043	0.0024691358024691358	0.0012345679012345679
ti|686659|BACT_1464|gi|289426107|ref|NZ_ADJM01000034.1|	1.3668207397542525e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.1959454449664705e-09	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|637988|BACT_1516|gi|280967310|ref|NZ_ACNV01000084.1|	9.826074393327458e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	9.826074393327458e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|553184|BACT_90|gi|221194344|ref|NZ_ACFE01000001.1|	9.826074393327458e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	9.826074393327458e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|402626|BACT_951|gi|187927112|ref|NC_010682.1|	7.064250810793384e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.6752269827971996e-06	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|563008|BACT_1458|gi|299141108|ref|NZ_GL349565.1|	1.8895316838371228e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	5.224748659362356e-05	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|553175|BACT_889|gi|229495463|ref|NZ_ACNN01000006.1|	1.886785312937157e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.886785312937157e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|521004|BACT_617|gi|229843847|ref|NZ_ABWW01000001.1|	1.6921393245445812e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679	1.664308425987423e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|375063|BACT_616|gi|145640577|ref|NZ_AAZJ01000002.1|	1.6921393245445812e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679	1.664308425987423e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|375063|BACT_4043|gi|145640577|ref|NZ_AAZJ01000002.1|	1.6921393245445812e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679	1.664308425987423e-10	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|553175|BACT_889|gi|229496856|ref|NZ_ACNN01000032.1|	1.356409974616823e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.356409974616823e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|272568|BACT_607|gi|162145846|ref|NC_010125.1|	1.356409974616823e-10	0.0024691358024691358	2.0	0.0024691358024691358	0.0	1.356409974616823e-10	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|523794|BACT_700|gi|257124814|ref|NC_013192.1|	7.01016032286097e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	7.01016032286097e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575612|BACT_1457|gi|288803827|ref|NZ_GG740026.1|	6.427076686765685e-11	0.0	0.0	0.0	0.0	0.00010171775911414924	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|537457|BACT_35|gi|190149269|ref|NC_010939.1|	5.039511165871158e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.1699180299963605e-07	0.0006305588742864729	0.510752688172043	0.0	0.0024691358024691358
ti|575612|BACT_1457|gi|288802932|ref|NZ_GG740016.1|	3.4643499116633784e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	5.323095407678408e-06	0.0030864197530864196	2.5	0.003703703703703704	0.0
ti|209882|BACT_567|gi|34762515|ref|NZ_AABF02000012.1|	2.794260291369142e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	5.26264113764739e-10	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|563008|BACT_1458|gi|299143067|ref|NZ_GL349585.1|	2.3544256300798208e-11	0.0	0.0	0.0	0.0	0.0002002951974885657	0.0	0.0	0.0	0.0
ti|752555|BACT_1454|gi|300726933|ref|NZ_ADWO01000048.1|	1.879290448436424e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.0194696893627016e-06	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575611|BACT_1455|gi|288926864|ref|NZ_GG739957.1|	1.8724141046739337e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.1239746196425048e-10	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|596324|BACT_1205|gi|257458304|ref|NZ_ACYH01000060.1|	1.872414094981167e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.872414094981167e-11	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575611|BACT_1455|gi|288925952|ref|NZ_GG739934.1|	9.67695847290623e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	8.468615274752581e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|375063|BACT_616|gi|145641881|ref|NZ_AAZJ01000011.1|	9.364291363127199e-12	0.0006172839506172839	0.5	0.0012345679012345679	0.0	7.163430806248672e-09	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|375063|BACT_4043|gi|145641881|ref|NZ_AAZJ01000011.1|	9.364291363127199e-12	0.0006172839506172839	0.5	0.0012345679012345679	0.0	7.163430806248672e-09	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|469606|BACT_573|gi|224461523|gb|ACDE01000030.1|	8.287113386116052e-12	0.0	0.0	0.0	0.0	1.560775303127373e-10	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|575609|BACT_1449|gi|299143157|ref|NZ_GL349422.1|	6.956765513597136e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	6.956765513597136e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575615|BACT_1460|gi|288929706|ref|NZ_GG740076.1|	5.036839651827597e-12	0.0024691358024691358	2.0	0.0024691358024691358	0.0	4.786874729262662e-07	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|553171|BACT_1453|gi|282859343|ref|NZ_ADFO01000079.1|	5.001218776196703e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	5.001218776196703e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|634176|BACT_46|gi|251791816|ref|NC_012913.1|	3.639171391518985e-12	0.006172839506172839	5.0	0.006172839506172839	0.0	0.00012574233397895528	0.00495154652860746	4.010752688172043	0.0049382716049382715	0.0024691358024691358
ti|388919|BACT_1117|gi|125716887|ref|NC_009009.1|	2.6134918056024016e-12	0.0024691358024691358	2.0	0.0024691358024691358	0.0	3.585899280836995e-07	0.003703703703703704	3.0	0.003703703703703704	0.0
ti|469606|BACT_573|gi|224461540|gb|ACDE01000013.1|	2.59778308620363e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	7.08828140940307e-07	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|768724|BACT_1450|gi|300814865|ref|NZ_AEAA01000141.1|	2.5847159846156358e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	2.5847159846156358e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|699218|BACT_1426|gi|290969133|ref|NZ_ADGP01000033.1|	2.5847159846156358e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	2.5847159846156358e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|596320|BACT_804|gi|241759129|ref|NZ_ACQV01000014.1|	2.119027201183899e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	0.000536789580682604	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|450749|BACT_1528|gi|294793304|ref|NZ_GG770218.1|	1.8642276856336074e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.347299750282949e-09	0.0016460905349794238	1.3333333333333333	0.0012345679012345679	0.0012345679012345679
ti|546264|BACT_803|gi|223045363|ref|NZ_ACEN01000062.1|	1.4530685323232203e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.988464822497366e-05	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|209882|BACT_567|gi|34764328|ref|NZ_AABF02000179.1|	1.3358257297050535e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.3358257297050535e-12	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|300269|BACT_1070|gi|74310614|ref|NC_007384.1|	1.0084114332718743e-12	0.0	0.0	0.0	0.0	0.0014197247189586834	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|575612|BACT_1457|gi|288802160|ref|NZ_GG740012.1|	4.963127050824437e-13	0.0012345679012345679	1.0	0.0012345679012345679	0.0	9.750077121320234e-09	0.0030864197530864196	2.5	0.003703703703703704	0.0
ti|596324|BACT_1205|gi|257456855|ref|NZ_ACYH01000027.1|	3.567991043773187e-13	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.567991043773187e-13	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|375063|BACT_616|gi|145641151|ref|NZ_AAZJ01000005.1|	2.48156281067762e-13	0.0006172839506172839	0.5	0.0012345679012345679	0.0	2.48156281067762e-13	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|375063|BACT_4043|gi|145641151|ref|NZ_AAZJ01000005.1|	2.48156281067762e-13	0.0006172839506172839	0.5	0.0012345679012345679	0.0	2.48156281067762e-13	0.0006172839506172839	0.5	0.0012345679012345679	0.0
ti|575615|BACT_1460|gi|288927259|ref|NZ_GG740072.1|	9.578958043668282e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0	2.548096893528124e-05	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|546270|BACT_585|gi|241888744|ref|NZ_ACDZ02000006.1|	9.530105466119992e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0	9.530105466119992e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|649742|BACT_1301|gi|298103481|ref|NZ_GG753641.1|	3.540814461146959e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.540814461146959e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575615|BACT_1460|gi|288929988|ref|NZ_GG740078.1|	1.3155538616900313e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.3155538616900313e-14	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|546264|BACT_803|gi|223045332|ref|NZ_ACEN01000031.1|	1.0904656066304749e-14	0.0	0.0	0.0	0.0	0.0020687041815126376	0.0024691358024691358	2.0	0.0024691358024691358	0.0
ti|469590|BACT_3005|gi|222823017|gb|EQ973383.1|	9.4578576710121e-15	0.0012345679012345679	1.0	0.0012345679012345679	0.0	1.0039805019018821e-08	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|521004|BACT_617|gi|229845621|ref|NZ_ABWW01000017.1|	9.457516803351717e-15	0.0012345679012345679	1.0	0.0012345679012345679	0.0	9.457516803351717e-15	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|228399|BACT_34|gi|32034471|ref|NZ_AACK01000015.1|	2.747463328773574e-15	0.0	0.0	0.0	0.0	2.1887872042360143e-11	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|546264|BACT_803|gi|223045403|ref|NZ_ACEN01000102.1|	1.6387353227099105e-15	0.0	0.0	0.0	0.0	0.0004751592870061356	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|668336|BACT_45|gi|261866721|ref|NC_013416.1|	7.983494225303083e-17	0.0	0.0	0.0	0.0	5.286601781590894e-06	0.0024691358024691358	2.0	0.0024691358024691358	0.0012345679012345679
ti|553178|BACT_325|gi|228471959|ref|NZ_ACLQ01000008.1|	6.696297205784904e-17	0.0012345679012345679	1.0	0.0012345679012345679	0.0	4.8124856805721724e-08	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|686660|BACT_1526|gi|282849985|ref|NZ_ADFU01000014.1|	3.9309834820653345e-17	0.0	0.0	0.0	0.0	6.193841131164532e-13	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|457416|BACT_1527|gi|294795125|ref|NZ_GG770202.1|	3.9309834820653345e-17	0.0	0.0	0.0	0.0	6.193841131164532e-13	0.00041152263374485596	0.3333333333333333	0.0	0.0012345679012345679
ti|679206|BACT_1370|gi|300820976|ref|NZ_ADWU01000004.1|	1.8947990426096947e-17	0.0	0.0	0.0	0.0	0.0009605903728356469	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|546268|BACT_810|gi|260590268|ref|NZ_ACEO02000019.1|	1.52717604903642e-17	0.0	0.0	0.0	0.0	6.215834213134128e-05	0.0	0.0	0.0	0.0
ti|591020|BACT_4033|gi|281599365|gb|CP001383.1|	5.561656435786761e-18	0.0	0.0	0.0	0.0	0.0009138196433719944	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749550|BACT_1379|gi|301015624|ref|NZ_GG773815.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749547|BACT_1376|gi|300934700|ref|NZ_GG772496.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749537|BACT_1368|gi|300921621|ref|NZ_GG771785.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749533|BACT_1384|gi|300915570|ref|NZ_GG771569.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749527|BACT_1380|gi|300941343|ref|NZ_GG772732.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|679207|BACT_1367|gi|300816696|ref|NZ_ADWV01000006.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|679205|BACT_1371|gi|301305632|ref|NZ_ADWT01000047.1|	4.849808818881557e-18	0.0	0.0	0.0	0.0	0.0009086668389694082	0.0001122334455667789	0.09090909090909091	0.0	0.0012345679012345679
ti|749548|BACT_1377|gi|301030649|ref|NZ_GG773965.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|749547|BACT_1376|gi|300934879|ref|NZ_GG772580.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|749544|BACT_1373|gi|300959334|ref|NZ_GG773598.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|749540|BACT_1372|gi|301668367|ref|NZ_GG772106.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|749538|BACT_1369|gi|300952830|ref|NZ_GG773406.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|749533|BACT_1384|gi|300915613|ref|NZ_GG771591.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|679205|BACT_1371|gi|301301444|ref|NZ_ADWT01000001.1|	4.547245823212543e-18	0.0	0.0	0.0	0.0	0.0008956160658621378	0.0001234567901234568	0.1	0.0	0.0012345679012345679
ti|641149|BACT_1442|gi|298369785|ref|NZ_GL349413.1|	1.5789461629065118e-19	0.0012345679012345679	1.0	0.0012345679012345679	0.0	0.0005017126562932361	0.0013295346628679962	1.0769230769230769	0.0012345679012345679	0.0012345679012345679
ti|699035|BACT_4034|gi|291482100|emb|FN665653.1|	8.316259504115006e-21	0.0	0.0	0.0	0.0	0.00033963256032023723	7.998245546138266e-05	0.06478578892371996	0.0	0.0024691358024691358
ti|862517|BACT_3076|gi|304633700|gb|GL397071.1|	8.208814349945154e-21	0.0	0.0	0.0	0.0	0.00033963256023953893	7.998245546138266e-05	0.06478578892371996	0.0	0.0024691358024691358
ti|699186|BACT_1350|gi|293385325|ref|NZ_GG739822.1|	8.208814349945154e-21	0.0	0.0	0.0	0.0	0.00033963256023953893	7.998245546138266e-05	0.06478578892371996	0.0	0.0024691358024691358
ti|699185|BACT_1351|gi|293389854|ref|NZ_GG739778.1|	8.208814349945154e-21	0.0	0.0	0.0	0.0	0.00033963256023953893	7.998245546138266e-05	0.06478578892371996	0.0	0.0024691358024691358
ti|342614|BACT_1103|gi|77414295|ref|NZ_AAJP01000048.1|	8.208814349945154e-21	0.0	0.0	0.0	0.0	0.00033963256023953893	7.998245546138266e-05	0.06478578892371996	0.0	0.0024691358024691358
ti|864569|BACT_3096|gi|305433283|gb|GL397128.1|	2.400773942974047e-22	0.0	0.0	0.0	0.0	0.0003141309986462745	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|749502|BACT_3026|gi|307638689|gb|GL455484.1|	2.4005891418242804e-22	0.0	0.0	0.0	0.0	0.0003141305717463899	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|535206|BACT_1356|gi|293563923|ref|NZ_ABQJ01000126.1|	2.4005891418242804e-22	0.0	0.0	0.0	0.0	0.0003141305717463899	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|342614|BACT_1103|gi|77414986|ref|NZ_AAJP01000120.1|	2.4005891418242804e-22	0.0	0.0	0.0	0.0	0.0003141305717463899	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|333849|BACT_516|gi|69249684|ref|NZ_AAAK03000117.1|	2.4005891418242804e-22	0.0	0.0	0.0	0.0	0.0003141305717463899	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|333849|BACT_516|gi|69247630|ref|NZ_AAAK03000055.1|	2.4005891418242804e-22	0.0	0.0	0.0	0.0	0.0003141305717463899	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|749502|BACT_3026|gi|307638720|gb|GL455453.1|	2.367063763991301e-22	0.0	0.0	0.0	0.0	0.00031413057174401636	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|535206|BACT_1356|gi|293563867|ref|NZ_ABQJ01000116.1|	2.367063763991301e-22	0.0	0.0	0.0	0.0	0.00031413057174401636	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|333849|BACT_516|gi|69244904|ref|NZ_AAAK03000007.1|	2.367063763991301e-22	0.0	0.0	0.0	0.0	0.00031413057174401636	3.7411148522259634e-05	0.030303030303030304	0.0	0.0012345679012345679
ti|352472|EUKY_140|gi|269316197|ref|NC_007092.3|	6.395594358310604e-23	0.0049382716049382715	4.0	0.0049382716049382715	0.0	2.8606456895127794e-23	0.0033333333333333335	2.7	0.0024691358024691358	0.0024691358024691358
ti|702443|BACT_1312|gi|293369091|ref|NZ_ADMO01000013.1|	9.090601659519287e-24	0.0	0.0	0.0	0.0	2.4886840455444695e-15	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|553218|BACT_296|gi|223038319|ref|NZ_ACFU01000001.1|	8.76135482312015e-25	0.0012345679012345679	1.0	0.0012345679012345679	0.0	8.76135482312015e-25	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|575612|BACT_1457|gi|288803505|ref|NZ_GG740021.1|	1.2872857384134746e-25	0.0	0.0	0.0	0.0	0.00518315443444348	0.001851851851851852	1.5	0.0024691358024691358	0.0
ti|862515|BACT_3080|gi|306396690|gb|GL397215.1|	1.093285868351224e-25	0.0	0.0	0.0	0.0	0.00010351600714899008	0.0	0.0	0.0	0.0
ti|575615|BACT_1460|gi|288930160|ref|NZ_GG740085.1|	1.093285868351224e-25	0.0	0.0	0.0	0.0	0.00010351600714899008	0.0	0.0	0.0	0.0
ti|596327|BACT_891|gi|228470622|ref|NZ_ACLR01000171.1|	2.6163203008043864e-27	0.0	0.0	0.0	0.0	0.002593056671578102	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|563008|BACT_1458|gi|299143033|ref|NZ_GL349581.1|	2.448782429844315e-27	0.0	0.0	0.0	0.0	0.0025915772169077147	0.00030864197530864197	0.25	0.0	0.0012345679012345679
ti|36329|EUKY_22|gi|23613523|ref|NC_004330.1|	4.425338427107828e-28	0.0012345679012345679	1.0	0.0012345679012345679	0.0	4.425338427107828e-28	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|546266|BACT_808|gi|257423100|ref|NZ_ACDX02000005.1|	2.5386666487317347e-28	0.0	0.0	0.0	0.0	5.602877244704672e-05	0.0	0.0	0.0	0.0
ti|525283|BACT_1397|gi|296329404|ref|NZ_ADVK01000058.1|	8.557322746391038e-29	0.0	0.0	0.0	0.0	0.0017277181446051432	0.00020576131687242798	0.16666666666666666	0.0	0.0012345679012345679
ti|469606|BACT_573|gi|224461535|gb|ACDE01000018.1|	8.557322746391038e-29	0.0	0.0	0.0	0.0	0.0017277181446051432	0.00020576131687242798	0.16666666666666666	0.0	0.0012345679012345679
ti|209882|BACT_567|gi|34763932|ref|NZ_AABF02000111.1|	8.557322746391038e-29	0.0	0.0	0.0	0.0	0.0017277181446051432	0.00020576131687242798	0.16666666666666666	0.0	0.0012345679012345679
ti|209882|BACT_567|gi|34762105|ref|NZ_AABF02000001.1|	8.557322746391038e-29	0.0	0.0	0.0	0.0	0.0017277181446051432	0.00020576131687242798	0.16666666666666666	0.0	0.0012345679012345679
ti|352472|EUKY_140|gi|269316192|ref|NC_007091.3|	4.5705656620810545e-30	0.0012345679012345679	1.0	0.0012345679012345679	0.0	2.0565181431860796e-23	0.0002469135802469136	0.2	0.0	0.0012345679012345679
ti|471855|BACT_1078|gi|257062754|ref|NC_013165.1|	6.016116606645444e-31	0.0012345679012345679	1.0	0.0012345679012345679	0.0	6.016116606645444e-31	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|5851|EUKY_108|gi|221055780|ref|NC_011909.1|	4.324986270435098e-31	0.0012345679012345679	1.0	0.0012345679012345679	0.0	4.324986270435098e-31	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|209882|BACT_567|gi|34763517|ref|NZ_AABF02000069.1|	3.967033671156489e-31	0.0	0.0	0.0	0.0	0.00041494618689630157	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|679716|BACT_4009|gi|261327320|emb|FN554967.1|	8.241506149049631e-33	0.0012345679012345679	1.0	0.0012345679012345679	0.0	8.241506149049631e-33	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|573826|EUKY_136|gi|241957003|ref|NC_012865.1|	3.0155801779960047e-35	0.0012345679012345679	1.0	0.0012345679012345679	0.0	3.0155801779960047e-35	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|546264|BACT_803|gi|223045404|ref|NZ_ACEN01000103.1|	2.1679006109725814e-35	0.0012345679012345679	1.0	0.0012345679012345679	0.0	2.1679006109725814e-35	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|352472|EUKY_140|gi|269316049|ref|NC_007088.5|	2.969812072568731e-37	0.0	0.0	0.0	0.0	1.4784308962423446e-23	0.0002469135802469136	0.2	0.0	0.0012345679012345679
ti|550676|BACT_1363|gi|293413461|ref|NZ_GG749165.1|	9.454911047533845e-39	0.0	0.0	0.0	0.0	0.0006210488012294366	0.0	0.0	0.0	0.0
ti|546268|BACT_810|gi|260590274|ref|NZ_ACEO02000025.1|	1.8019500396113287e-39	0.0	0.0	0.0	0.0	2.477862686616749e-07	0.001851851851851852	1.5	0.0012345679012345679	0.0012345679012345679
ti|546264|BACT_803|gi|223045318|ref|NZ_ACEN01000017.1|	2.5008033832407634e-44	0.0	0.0	0.0	0.0	9.301043987405693e-07	0.0	0.0	0.0	0.0
ti|563037|BACT_1517|gi|270291662|ref|NZ_GG730092.1|	4.192117834319866e-45	0.0	0.0	0.0	0.0	1.3627624796314316e-05	0.0012345679012345679	1.0	0.0012345679012345679	0.0
ti|749545|BACT_1374|gi|302039680|ref|NZ_GG772028.1|	5.04540125846181e-46	0.0	0.0	0.0	0.0	0.0005232205918402878	0.0	0.0	0.0	0.0
ti|749532|BACT_1383|gi|301333758|ref|NZ_GG773287.1|	5.04540125846181e-46	0.0	0.0	0.0	0.0	0.0005232205918402878	0.0	0.0	0.0	0.0
ti|521004|BACT_617|gi|229845087|ref|NZ_ABWW01000007.1|	5.15013791241013e-47	0.0	0.0	0.0	0.0	6.641990871955166e-05	0.0	0.0	0.0	0.0
ti|411901|BACT_171|gi|134301165|ref|NZ_AAVM02000008.1|	4.938841795926947e-49	0.0	0.0	0.0	0.0	1.0039803008207456e-08	0.0	0.0	0.0	0.0
ti|411901|BACT_171|gi|134301162|ref|NZ_AAVM02000005.1|	4.938841795926947e-49	0.0	0.0	0.0	0.0	1.0039803008207456e-08	0.0	0.0	0.0	0.0
ti|411901|BACT_171|gi|134301158|ref|NZ_AAVM02000001.1|	4.938841795926947e-49	0.0	0.0	0.0	0.0	1.0039803008207456e-08	0.0	0.0	0.0	0.0
ti|669261|BACT_727|gi|261496226|ref|NZ_ACZX01000096.1|	4.036954547325458e-51	0.0	0.0	0.0	0.0	4.202870225470382e-12	0.0	0.0	0.0	0.0
ti|546264|BACT_803|gi|223045418|ref|NZ_ACEN01000117.1|	8.69345198126178e-52	0.0	0.0	0.0	0.0	0.0001138962859000001	0.0006172839506172839	0.5	0.0	0.0012345679012345679
ti|596320|BACT_804|gi|241760253|ref|NZ_ACQV01000027.1|	1.0164454129447469e-52	0.0	0.0	0.0	0.0	9.277198622321983e-05	0.001851851851851852	1.5	0.0012345679012345679	0.0012345679012345679
ti|553171|BACT_1453|gi|282858472|ref|NZ_ADFO01000014.1|	7.072841805695948e-53	0.0	0.0	0.0	0.0	0.0009358602050687756	0.0	0.0	0.0	0.0
ti|637911|BACT_33|gi|240947896|ref|NZ_ACQL01000002.1|	7.071493915290353e-53	0.0	0.0	0.0	0.0	0.0008729195807431109	0.0	0.0	0.0	0.0
ti|435590|BACT_196|gi|150002608|ref|NC_009614.1|	3.5229295778386264e-53	0.0	0.0	0.0	0.0	1.0116860407048345e-07	0.0	0.0	0.0	0.0
ti|469606|BACT_573|gi|224461525|gb|ACDE01000028.1|	1.8130318976886567e-53	0.0	0.0	0.0	0.0	1.0860617101217244e-07	0.001851851851851852	1.5	0.0012345679012345679	0.0012345679012345679
